,click_cost,decision,matrix,mu,outcome,participant,probabilities,reveal_order,sigma
2638,0.0,5,"[[4.41, 7.98, 5.03, 0.94, 6.07, 7.96, 3.08], [7.18, 6.38, 1.11, 4.77, 7.21, 4.82, 4.9], [5.63, 7.2, 7.79, 1.19, 2.56, 6.05, 3.13], [2.67, 2.05, 5.91, 4.15, 9.55, 4.46, 9.22]]",5.0,9.55,132,"[0.04, 0.02, 0.05, 0.89]","[[0, 0, 0, 0, 0, 12, 0, 11], [0, 0, 0, 0, 0, 13, 0, 10], [0, 0, 0, 0, 0, 8, 0, 9], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
2639,0.0,7,"[[6.26, 0.19, 5.42, 8.23, 3.15, 1.79, 3.82], [4.19, 3.39, 2.75, 9.2, 5.7, 3.44, 3.56], [5.45, 5.72, 8.61, 4.63, 8.16, 8.36, 7.19], [3.14, 2.27, 7.83, 9.11, 0.69, 3.38, 9.35]]",5.0,9.35,132,"[0.1, 0.01, 0.01, 0.88]","[[0, 0, 0, 0, 9, 0, 0, 8], [0, 0, 0, 0, 10, 0, 0, 12], [0, 0, 0, 0, 11, 0, 0, 13], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
2640,0.01,1,"[[0.22, 0.12, 0.18, 0.2, 0.04, 0.04, 0.16], [0.19, 0.18, 0.17, 0.17, 0.18, 0.2, 0.15], [0.03, 0.13, 0.18, 0.12, 0.17, 0.16, 0.08], [0.21, 0.09, 0.16, 0.11, 0.25, 0.1, 0.16]]",0.13,0.22,133,"[0.34, 0.12, 0.22, 0.32]","[[0, 6, 0, 2, 10, 0, 0, 7], [0, 0, 13, 0, 0, 4, 14, 0], [0, 0, 0, 0, 0, 0, 0, 5], [0, 1, 0, 3, 12, 11, 9, 8]]",0.072
2641,0.01,7,"[[0.11, 0.17, 0.16, 0.1, 0.16, 0.08, 0.16], [0.14, 0.11, 0.1, 0.17, 0.15, 0.09, 0.15], [0.18, 0.13, 0.06, 0.09, 0.04, 0.12, 0.18], [0.24, 0.17, 0.23, 0.17, 0.08, 0.13, 0.06]]",0.13,0.18,133,"[0.26, 0.27, 0.3, 0.17]","[[0, 4, 0, 3, 0, 0, 9, 8], [0, 0, 0, 0, 0, 10, 0, 6], [0, 1, 5, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 7]]",0.072
2642,0.01,3,"[[0.23, 0.06, 0.08, 0.13, 0.11, 0.05, 0.11], [0.17, 0.17, 0.17, 0.13, 0.09, 0.2, 0.07], [0.21, 0.11, 0.17, 0.05, 0.13, 0.11, 0.17], [0.16, 0.02, 0.2, 0.19, 0.23, 0.13, 0.13]]",0.13,0.2,133,"[0.24, 0.22, 0.21, 0.33]","[[0, 0, 0, 0, 3, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0], [0, 5, 0, 0, 0, 4, 0, 0], [0, 0, 0, 1, 0, 0, 0, 6]]",0.072
2643,0.01,1,"[[0.16, 0.21, 0.19, 0.12, 0.21, 0.05, 0.2], [0.14, 0.1, 0.04, 0.07, 0.08, 0.16, 0.22], [0.03, 0.17, 0.22, 0.13, 0.04, 0.22, 0.12], [0.16, 0.14, 0.16, 0.16, 0.18, 0.13, 0.14]]",0.13,0.16,133,"[0.06, 0.89, 0.04, 0.01]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2644,0.01,4,"[[0.2, 0.21, 0.23, 0.23, 0.18, 0.14, 0.22], [0.2, 0.22, 0.22, 0.25, 0.05, 0.12, 0.09], [0.02, 0.05, 0.07, 0.23, 0.14, 0.19, 0.02], [0.12, 0.1, 0.13, 0.23, 0.18, 0.06, 0.24]]",0.13,0.23,133,"[0.08, 0.03, 0.87, 0.02]","[[0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 3, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2645,0.01,5,"[[0.07, 0.16, 0.11, 0.2, 0.2, 0.19, 0.16], [0.15, 0.22, 0.24, 0.17, 0.18, 0.12, 0.12], [0.11, 0.16, 0.11, 0.12, 0.21, 0.06, 0.16], [0.17, 0.22, 0.15, 0.11, 0.24, 0.11, 0.17]]",0.13,0.24,133,"[0.09, 0.03, 0.01, 0.87]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 4]]",0.072
2646,0.01,4,"[[0.08, 0.23, 0.11, 0.15, 0.14, 0.16, 0.07], [0.19, 0.17, 0.09, 0.16, 0.14, 0.09, 0.03], [0.13, 0.11, 0.24, 0.17, 0.14, 0.06, 0.15], [0.09, 0.17, 0.09, 0.17, 0.19, 0.1, 0.17]]",0.13,0.17,133,"[0.01, 0.02, 0.11, 0.86]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 5], [0, 2, 0, 0, 1, 0, 0, 3]]",0.072
2647,0.01,3,"[[0.14, 0.07, 0.05, 0.18, 0.03, 0.01, 0.18], [0.19, 0.23, 0.07, 0.1, 0.08, 0.19, 0.2], [0.17, 0.24, 0.03, 0.21, 0.19, 0.07, 0.21], [0.14, 0.09, 0.21, 0.08, 0.19, 0.05, 0.09]]",0.13,0.03,133,"[0.15, 0.26, 0.26, 0.33]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 4, 0, 0, 0, 0], [0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 3, 1, 0, 0, 0, 0]]",0.072
2648,0.01,7,"[[0.12, 0.17, 0.14, 0.13, 0.11, 0.07, 0.23], [0.21, 0.03, 0.18, 0.17, 0.22, 0.07, 0.12], [0.06, 0.15, 0.14, 0.1, 0.11, 0.15, 0.22], [0.13, 0.03, 0.18, 0.17, 0.07, 0.25, 0.1]]",0.13,0.1,133,"[0.39, 0.18, 0.15, 0.28]","[[0, 0, 2, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 4]]",0.072
2649,0.01,2,"[[0.16, 0.11, 0.08, 0.09, 0.11, 0.11, 0.06], [0.14, 0.14, 0.15, 0.18, 0.2, 0.23, 0.09], [0.09, 0.18, 0.2, 0.13, 0.05, 0.16, 0.07], [0.08, 0.02, 0.16, 0.15, 0.1, 0.09, 0.12]]",0.13,0.18,133,"[0.08, 0.02, 0.89, 0.01]","[[0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2650,0.01,5,"[[8.02, 3.92, 3.11, 4.49, 4.13, 7.86, 3.71], [5.5, 3.12, 4.78, 4.63, 5.83, 9.55, 5.01], [6.87, 6.07, 1.32, 5.58, 8.22, 5.74, 5.54], [4.62, 3.36, 5.75, 5.59, 2.34, 1.7, 6.64]]",5.0,4.13,133,"[0.25, 0.27, 0.24, 0.24]","[[0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 1, 0, 2, 0, 0], [0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 0, 0, 3, 0, 0]]",2.994
2651,0.01,2,"[[5.92, 9.68, 5.15, 2.59, 5.89, 7.38, 2.85], [1.22, 5.64, 6.3, 3.82, 9.13, 6.51, 3.36], [6.72, 1.0, 8.86, 8.25, 8.82, 6.13, 4.12], [7.5, 7.75, 5.39, 3.9, 7.48, 3.23, 1.98]]",5.0,7.75,133,"[0.3, 0.17, 0.24, 0.29]","[[0, 0, 2, 0, 0, 0, 0, 1], [0, 0, 3, 0, 0, 0, 0, 8], [0, 0, 4, 0, 0, 0, 0, 7], [0, 0, 5, 0, 0, 0, 0, 6]]",2.994
2652,0.01,2,"[[6.38, 4.4, 2.78, 4.02, 3.28, 4.56, 6.79], [6.89, 5.4, 5.87, 9.63, 0.42, 4.93, 4.29], [2.96, 2.23, 8.29, 4.74, 3.72, 2.39, 0.86], [5.36, 5.18, 6.28, 1.08, 2.81, 5.95, 9.65]]",5.0,5.18,133,"[0.2, 0.38, 0.3, 0.12]","[[0, 0, 4, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 3, 0, 0, 0, 0, 0]]",2.994
2653,0.01,1,"[[7.11, 5.78, 4.85, 4.33, 7.33, 7.89, 5.26], [5.95, 7.87, 3.44, 7.0, 6.97, 5.22, 6.26], [3.72, 9.35, 7.04, 6.38, 7.42, 6.47, 5.89], [5.94, 4.84, 1.39, 4.52, 3.41, 2.82, 3.73]]",5.0,5.94,133,"[0.33, 0.2, 0.24, 0.23]","[[0, 8, 0, 0, 0, 0, 1, 0], [0, 5, 0, 0, 0, 0, 2, 0], [0, 6, 0, 0, 0, 0, 4, 0], [0, 7, 0, 0, 0, 0, 3, 0]]",2.994
2654,0.01,3,"[[2.09, 7.52, 9.74, 6.72, 2.88, 5.9, 5.87], [6.25, 4.49, 6.66, 2.68, 2.62, 7.58, 4.86], [0.33, 4.49, 3.44, 6.0, 4.73, 0.87, 2.63], [7.63, 1.46, 3.24, 5.72, 7.53, 7.25, 3.01]]",5.0,6.66,133,"[0.34, 0.23, 0.2, 0.23]","[[0, 0, 0, 5, 0, 0, 1, 0], [0, 0, 0, 6, 0, 0, 2, 0], [0, 0, 0, 7, 0, 0, 3, 0], [0, 0, 0, 8, 0, 0, 4, 0]]",2.994
2655,0.01,1,"[[3.25, 0.97, 8.64, 8.18, 2.13, 6.22, 0.77], [5.88, 7.57, 5.25, 3.43, 6.13, 3.52, 3.61], [5.54, 4.65, 8.68, 9.8, 7.31, 3.42, 4.37], [7.14, 2.83, 7.59, 3.91, 6.6, 1.41, 1.96]]",5.0,7.14,133,"[0.06, 0.03, 0.01, 0.9]","[[0, 4, 0, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0], [0, 1, 7, 6, 5, 8, 0, 0]]",2.994
2656,0.01,6,"[[5.93, 4.61, 6.44, 6.58, 0.77, 6.66, 0.58], [1.24, 4.91, 5.63, 0.45, 3.38, 4.94, 3.12], [7.83, 1.4, 2.04, 7.87, 6.09, 6.31, 5.4], [6.34, 6.33, 4.75, 6.81, 8.3, 6.3, 9.27]]",5.0,6.31,133,"[0.01, 0.1, 0.87, 0.02]","[[0, 7, 0, 0, 0, 0, 15, 9], [0, 6, 0, 0, 5, 0, 14, 10], [0, 2, 3, 0, 4, 0, 13, 1], [0, 8, 0, 0, 0, 0, 12, 11]]",2.994
2657,0.01,4,"[[9.88, 3.37, 6.84, 6.02, 5.72, 2.47, 6.83], [4.66, 3.57, 1.89, 8.02, 4.52, 4.58, 0.56], [5.57, 8.71, 8.98, 7.3, 1.41, 5.09, 6.3], [2.79, 3.58, 9.87, 3.61, 3.51, 7.13, 2.78]]",5.0,3.61,133,"[0.02, 0.05, 0.05, 0.88]","[[0, 0, 0, 4, 18, 5, 11, 14], [0, 0, 0, 3, 16, 6, 10, 15], [0, 0, 0, 2, 17, 7, 9, 0], [0, 0, 0, 1, 19, 8, 12, 13]]",2.994
2658,0.01,7,"[[6.26, 0.19, 5.42, 8.23, 3.15, 1.79, 3.82], [4.19, 3.39, 2.75, 9.2, 5.7, 3.44, 3.56], [5.45, 5.72, 8.61, 4.63, 8.16, 8.36, 7.19], [3.14, 2.27, 7.83, 9.11, 0.69, 3.38, 9.35]]",5.0,3.82,133,"[0.1, 0.01, 0.01, 0.88]","[[0, 0, 0, 0, 0, 0, 0, 5], [0, 0, 0, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0, 0, 2]]",2.994
2659,0.01,1,"[[7.17, 3.46, 5.58, 3.93, 3.7, 2.49, 5.53], [9.77, 5.93, 5.47, 2.25, 8.04, 7.17, 0.39], [7.48, 1.53, 5.91, 7.74, 1.59, 6.73, 3.86], [5.1, 6.8, 2.11, 7.09, 7.57, 6.62, 8.34]]",5.0,7.17,133,"[0.88, 0.05, 0.05, 0.02]","[[0, 1, 0, 0, 0, 5, 0, 0], [0, 2, 0, 8, 0, 0, 0, 0], [0, 3, 0, 0, 0, 6, 0, 0], [0, 4, 0, 0, 0, 7, 0, 0]]",2.994
2660,0.0,7,"[[0.1, 0.22, 0.11, 0.07, 0.15, 0.15, 0.08], [0.22, 0.14, 0.05, 0.13, 0.2, 0.14, 0.2], [0.02, 0.25, 0.2, 0.08, 0.15, 0.02, 0.07], [0.11, 0.1, 0.17, 0.14, 0.2, 0.08, 0.11]]",0.13,0.08,134,"[0.87, 0.08, 0.02, 0.03]","[[0, 15, 28, 27, 18, 19, 20, 21], [0, 16, 14, 1, 10, 8, 6, 22], [0, 5, 4, 3, 2, 26, 25, 7], [0, 17, 13, 12, 11, 9, 24, 23]]",0.072
2661,0.0,3,"[[0.18, 0.08, 0.14, 0.2, 0.12, 0.1, 0.1], [0.1, 0.05, 0.2, 0.13, 0.11, 0.09, 0.04], [0.15, 0.11, 0.22, 0.09, 0.14, 0.12, 0.12], [0.17, 0.01, 0.14, 0.05, 0.14, 0.07, 0.08]]",0.13,0.14,134,"[0.3, 0.22, 0.27, 0.21]","[[0, 3, 1, 12, 13, 17, 26, 27], [0, 4, 2, 11, 14, 18, 25, 28], [0, 5, 8, 10, 16, 19, 24, 22], [0, 6, 7, 9, 15, 20, 21, 23]]",0.072
2662,0.0,7,"[[0.21, 0.18, 0.18, 0.07, 0.17, 0.09, 0.08], [0.07, 0.09, 0.01, 0.16, 0.02, 0.06, 0.25], [0.21, 0.16, 0.24, 0.08, 0.24, 0.16, 0.09], [0.17, 0.08, 0.18, 0.24, 0.11, 0.09, 0.22]]",0.13,0.22,134,"[0.21, 0.27, 0.2, 0.32]","[[0, 1, 5, 9, 13, 20, 21, 22], [0, 2, 6, 10, 14, 19, 23, 24], [0, 3, 7, 11, 15, 18, 25, 26], [0, 4, 8, 12, 16, 17, 27, 28]]",0.072
2663,0.0,4,"[[0.02, 0.1, 0.05, 0.19, 0.09, 0.05, 0.06], [0.03, 0.12, 0.22, 0.08, 0.02, 0.07, 0.12], [0.18, 0.19, 0.1, 0.18, 0.18, 0.13, 0.15], [0.08, 0.17, 0.23, 0.11, 0.13, 0.16, 0.07]]",0.13,0.11,134,"[0.06, 0.06, 0.03, 0.85]","[[0, 1, 5, 9, 13, 17, 21, 25], [0, 2, 6, 10, 14, 18, 22, 26], [0, 3, 7, 11, 15, 19, 23, 27], [0, 4, 8, 12, 16, 20, 24, 28]]",0.072
2664,0.0,3,"[[0.16, 0.11, 0.08, 0.09, 0.11, 0.11, 0.06], [0.14, 0.14, 0.15, 0.18, 0.2, 0.23, 0.09], [0.09, 0.18, 0.2, 0.13, 0.05, 0.16, 0.07], [0.08, 0.02, 0.16, 0.15, 0.1, 0.09, 0.12]]",0.13,0.2,134,"[0.08, 0.02, 0.89, 0.01]","[[0, 12, 0, 11, 0, 0, 0, 0], [0, 13, 9, 10, 0, 0, 0, 0], [0, 4, 3, 1, 5, 6, 7, 8], [0, 0, 0, 2, 0, 0, 0, 0]]",0.072
2665,0.0,6,"[[0.15, 0.2, 0.21, 0.14, 0.15, 0.21, 0.2], [0.1, 0.12, 0.15, 0.05, 0.19, 0.19, 0.19], [0.2, 0.18, 0.22, 0.07, 0.23, 0.17, 0.15], [0.25, 0.17, 0.14, 0.07, 0.06, 0.14, 0.21]]",0.13,0.14,134,"[0.33, 0.32, 0.13, 0.22]","[[0, 1, 2, 3, 4, 5, 6, 7], [0, 8, 9, 10, 11, 12, 13, 14], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 15, 0]]",0.072
2666,0.0,3,"[[0.15, 0.08, 0.16, 0.16, 0.12, 0.04, 0.13], [0.17, 0.17, 0.2, 0.1, 0.06, 0.16, 0.12], [0.04, 0.25, 0.2, 0.11, 0.04, 0.11, 0.24], [0.15, 0.14, 0.05, 0.11, 0.22, 0.22, 0.2]]",0.13,0.2,134,"[0.01, 0.89, 0.09, 0.01]","[[0, 0, 0, 9, 0, 0, 0, 0], [0, 1, 2, 3, 5, 4, 6, 7], [0, 0, 0, 8, 0, 0, 0, 0], [0, 0, 0, 10, 0, 0, 0, 0]]",0.072
2667,0.0,1,"[[0.11, 0.17, 0.16, 0.1, 0.16, 0.08, 0.16], [0.14, 0.11, 0.1, 0.17, 0.15, 0.09, 0.15], [0.18, 0.13, 0.06, 0.09, 0.04, 0.12, 0.18], [0.24, 0.17, 0.23, 0.17, 0.08, 0.13, 0.06]]",0.13,0.11,134,"[0.26, 0.27, 0.3, 0.17]","[[0, 8, 11, 13, 15, 16, 18, 20], [0, 9, 10, 12, 14, 17, 19, 21], [0, 1, 2, 3, 4, 5, 6, 7], [0, 23, 0, 0, 0, 0, 0, 22]]",0.072
2668,0.0,5,"[[0.07, 0.16, 0.11, 0.2, 0.2, 0.19, 0.16], [0.15, 0.22, 0.24, 0.17, 0.18, 0.12, 0.12], [0.11, 0.16, 0.11, 0.12, 0.21, 0.06, 0.16], [0.17, 0.22, 0.15, 0.11, 0.24, 0.11, 0.17]]",0.13,0.24,134,"[0.09, 0.03, 0.01, 0.87]","[[0, 0, 0, 0, 0, 10, 0, 0], [0, 0, 0, 0, 0, 9, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0], [0, 1, 2, 3, 4, 5, 6, 7]]",0.072
2669,0.0,6,"[[0.06, 0.11, 0.17, 0.23, 0.15, 0.14, 0.21], [0.16, 0.17, 0.08, 0.04, 0.07, 0.21, 0.12], [0.2, 0.19, 0.13, 0.12, 0.17, 0.2, 0.16], [0.1, 0.1, 0.12, 0.16, 0.01, 0.17, 0.09]]",0.13,0.14,134,"[0.23, 0.25, 0.3, 0.22]","[[0, 9, 12, 0, 0, 0, 15, 0], [0, 8, 11, 0, 0, 0, 14, 0], [0, 1, 2, 3, 4, 5, 6, 7], [0, 10, 13, 0, 0, 0, 16, 0]]",0.072
2670,0.0,7,"[[7.29, 4.26, 4.93, 3.96, 3.34, 8.54, 6.49], [0.79, 3.44, 2.71, 8.71, 2.86, 7.09, 3.94], [9.61, 8.74, 7.3, 3.82, 1.83, 1.17, 5.37], [2.04, 1.98, 8.39, 1.63, 1.8, 1.97, 7.71]]",5.0,5.37,134,"[0.21, 0.28, 0.29, 0.22]","[[0, 10, 12, 15, 18, 21, 24, 26], [0, 9, 13, 16, 19, 22, 6, 27], [0, 1, 2, 3, 4, 5, 7, 8], [0, 11, 14, 17, 20, 23, 25, 28]]",2.994
2671,0.0,1,"[[4.36, 8.7, 5.94, 4.41, 8.37, 5.83, 0.58], [9.58, 2.24, 8.49, 4.24, 4.63, 4.53, 5.29], [6.08, 4.31, 5.59, 3.3, 3.91, 4.21, 4.74], [9.25, 5.33, 1.67, 7.75, 5.64, 2.81, 3.02]]",5.0,9.58,134,"[0.31, 0.27, 0.14, 0.28]","[[0, 1, 8, 9, 16, 17, 24, 25], [0, 2, 7, 10, 15, 18, 23, 26], [0, 3, 6, 11, 14, 19, 22, 27], [0, 4, 5, 12, 13, 20, 21, 28]]",2.994
2672,0.0,6,"[[2.65, 1.66, 4.12, 6.28, 3.9, 4.24, 8.17], [4.84, 2.23, 5.57, 7.45, 3.35, 5.55, 3.39], [6.15, 3.53, 5.47, 2.82, 6.99, 9.09, 0.79], [2.47, 2.31, 1.36, 3.11, 4.52, 5.21, 3.31]]",5.0,9.09,134,"[0.01, 0.06, 0.02, 0.91]","[[0, 1, 5, 9, 13, 17, 21, 25], [0, 2, 6, 10, 14, 18, 22, 26], [0, 3, 7, 11, 15, 19, 23, 27], [0, 4, 8, 12, 16, 20, 24, 28]]",2.994
2673,0.0,5,"[[7.04, 7.27, 1.99, 4.87, 6.53, 6.34, 1.47], [5.29, 2.16, 9.06, 4.67, 7.92, 5.41, 7.56], [6.95, 5.35, 1.7, 4.81, 6.84, 1.21, 8.92], [6.63, 5.53, 4.35, 1.42, 5.69, 5.92, 4.12]]",5.0,7.92,134,"[0.07, 0.87, 0.03, 0.03]","[[0, 1, 5, 9, 13, 17, 21, 25], [0, 2, 6, 10, 15, 18, 22, 26], [0, 3, 7, 11, 14, 19, 23, 28], [0, 4, 8, 12, 16, 20, 24, 27]]",2.994
2674,0.0,4,"[[6.26, 0.19, 5.42, 8.23, 3.15, 1.79, 3.82], [4.19, 3.39, 2.75, 9.2, 5.7, 3.44, 3.56], [5.45, 5.72, 8.61, 4.63, 8.16, 8.36, 7.19], [3.14, 2.27, 7.83, 9.11, 0.69, 3.38, 9.35]]",5.0,9.11,134,"[0.1, 0.01, 0.01, 0.88]","[[0, 1, 5, 9, 13, 17, 21, 25], [0, 2, 6, 10, 14, 18, 22, 26], [0, 3, 7, 11, 15, 19, 23, 27], [0, 4, 8, 12, 16, 20, 24, 28]]",2.994
2675,0.0,4,"[[6.2, 4.19, 3.44, 8.27, 6.51, 4.65, 4.01], [2.89, 4.13, 4.82, 8.89, 9.25, 0.96, 6.04], [8.8, 2.84, 4.5, 4.81, 3.19, 0.46, 7.31], [5.12, 1.87, 1.91, 7.0, 2.08, 5.06, 2.86]]",5.0,8.27,134,"[0.15, 0.21, 0.3, 0.34]","[[0, 1, 5, 9, 13, 17, 21, 25], [0, 2, 6, 10, 15, 18, 22, 26], [0, 3, 7, 11, 14, 19, 23, 27], [0, 4, 8, 12, 16, 20, 24, 28]]",2.994
2676,0.0,1,"[[8.02, 3.92, 3.11, 4.49, 4.13, 7.86, 3.71], [5.5, 3.12, 4.78, 4.63, 5.83, 9.55, 5.01], [6.87, 6.07, 1.32, 5.58, 8.22, 5.74, 5.54], [4.62, 3.36, 5.75, 5.59, 2.34, 1.7, 6.64]]",5.0,4.62,134,"[0.25, 0.27, 0.24, 0.24]","[[0, 1, 5, 9, 13, 17, 21, 25], [0, 2, 6, 10, 14, 18, 22, 26], [0, 3, 7, 11, 15, 19, 23, 27], [0, 4, 8, 12, 16, 20, 24, 28]]",2.994
2677,0.0,7,"[[2.67, 1.86, 1.79, 5.75, 3.59, 3.3, 1.49], [1.18, 8.77, 6.89, 4.16, 3.25, 3.0, 9.34], [1.75, 2.03, 4.01, 8.67, 5.48, 1.04, 6.3], [4.37, 0.5, 5.19, 4.46, 0.43, 0.13, 6.06]]",5.0,6.06,134,"[0.24, 0.23, 0.24, 0.29]","[[0, 1, 5, 9, 13, 17, 21, 25], [0, 2, 6, 10, 14, 18, 22, 26], [0, 3, 7, 11, 15, 19, 23, 27], [0, 4, 8, 12, 16, 20, 24, 28]]",2.994
2678,0.0,5,"[[8.47, 2.82, 7.33, 4.03, 7.07, 2.75, 1.54], [4.68, 3.16, 0.97, 1.44, 5.2, 6.65, 9.25], [8.41, 7.04, 1.31, 3.23, 7.09, 7.67, 1.55], [6.28, 2.99, 4.33, 1.28, 9.25, 6.99, 2.35]]",5.0,9.25,134,"[0.01, 0.01, 0.01, 0.97]","[[0, 1, 16, 17, 0, 13, 0, 0], [0, 2, 15, 18, 21, 12, 0, 0], [0, 3, 14, 19, 20, 11, 0, 0], [0, 4, 5, 6, 7, 8, 9, 10]]",2.994
2679,0.0,3,"[[9.88, 3.37, 6.84, 6.02, 5.72, 2.47, 6.83], [4.66, 3.57, 1.89, 8.02, 4.52, 4.58, 0.56], [5.57, 8.71, 8.98, 7.3, 1.41, 5.09, 6.3], [2.79, 3.58, 9.87, 3.61, 3.51, 7.13, 2.78]]",5.0,1.89,134,"[0.02, 0.05, 0.05, 0.88]","[[0, 0, 0, 10, 14, 0, 13, 0], [0, 0, 0, 9, 15, 0, 12, 0], [0, 0, 0, 8, 16, 0, 11, 0], [0, 1, 2, 3, 4, 5, 6, 7]]",2.994
2680,0.01,3,"[[0.19, 0.09, 0.13, 0.2, 0.03, 0.17, 0.2], [0.08, 0.14, 0.18, 0.15, 0.19, 0.11, 0.07], [0.15, 0.06, 0.07, 0.11, 0.19, 0.02, 0.14], [0.12, 0.04, 0.06, 0.04, 0.06, 0.19, 0.09]]",0.13,0.18,135,"[0.02, 0.85, 0.05, 0.08]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2681,0.01,3,"[[0.2, 0.14, 0.16, 0.12, 0.21, 0.18, 0.23], [0.06, 0.09, 0.16, 0.16, 0.14, 0.12, 0.15], [0.23, 0.08, 0.17, 0.11, 0.04, 0.14, 0.15], [0.06, 0.12, 0.16, 0.23, 0.08, 0.11, 0.15]]",0.13,0.16,135,"[0.33, 0.18, 0.11, 0.38]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2682,0.01,7,"[[0.19, 0.12, 0.08, 0.18, 0.08, 0.2, 0.22], [0.05, 0.04, 0.19, 0.18, 0.18, 0.05, 0.1], [0.21, 0.13, 0.15, 0.13, 0.16, 0.15, 0.08], [0.19, 0.06, 0.09, 0.07, 0.04, 0.2, 0.08]]",0.13,0.08,135,"[0.16, 0.28, 0.23, 0.33]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2683,0.01,4,"[[0.14, 0.07, 0.05, 0.18, 0.03, 0.01, 0.18], [0.19, 0.23, 0.07, 0.1, 0.08, 0.19, 0.2], [0.17, 0.24, 0.03, 0.21, 0.19, 0.07, 0.21], [0.14, 0.09, 0.21, 0.08, 0.19, 0.05, 0.09]]",0.13,0.1,135,"[0.15, 0.26, 0.26, 0.33]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2684,0.01,5,"[[0.16, 0.14, 0.08, 0.14, 0.11, 0.13, 0.09], [0.19, 0.11, 0.19, 0.08, 0.11, 0.19, 0.13], [0.21, 0.23, 0.11, 0.11, 0.1, 0.18, 0.03], [0.04, 0.14, 0.12, 0.13, 0.05, 0.04, 0.05]]",0.13,0.1,135,"[0.31, 0.22, 0.18, 0.29]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
2685,0.01,3,"[[0.08, 0.23, 0.16, 0.14, 0.22, 0.12, 0.2], [0.17, 0.2, 0.03, 0.17, 0.21, 0.17, 0.07], [0.08, 0.2, 0.14, 0.22, 0.1, 0.13, 0.17], [0.07, 0.12, 0.01, 0.11, 0.05, 0.12, 0.17]]",0.13,0.16,135,"[0.86, 0.03, 0.04, 0.07]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",0.072
